Row,C0,C1,C2,C3,C4,C5
16276,7,12919,178,1,-1,-1
16277,7,12920,179,1,-1,-1
16278,7,12921,180,1,-1,-1
16279,7,12922,181,1,-1,-1
16280,7,12923,182,1,-1,-1
16281,7,12924,183,1,-1,-1
16282,7,12925,184,1,-1,-1
16283,7,12926,185,1,-1,-1
16284,7,12927,186,1,-1,-1
16285,7,12928,109,1,-1,-1
16286,7,12929,110,1,-1,-1
16287,7,12930,112,1,-1,-1
16288,7,12931,113,1,-1,-1
16289,7,12932,114,1,-1,-1
16290,7,12933,115,1,-1,-1
16291,7,12934,116,1,-1,-1
16292,7,12935,118,1,-1,-1
16293,7,12936,119,1,-1,-1
16294,7,12937,120,1,-1,-1
16295,7,12938,121,1,-1,-1
16296,7,12939,124,1,-1,-1
16297,7,12940,125,1,-1,-1
16298,7,12941,127,1,-1,-1
16299,7,12942,128,1,-1,-1
16300,7,12943,129,1,-1,-1
16301,7,12944,130,1,-1,-1
16302,7,12945,131,1,-1,-1
16303,7,12946,134,1,-1,-1
16304,7,12947,139,1,-1,-1
16305,7,12948,140,1,-1,-1
16306,7,12949,142,1,-1,-1
16307,7,12950,143,1,-1,-1
16308,7,12951,145,1,-1,-1
16309,7,12952,146,1,-1,-1
16310,7,12953,147,1,-1,-1
16311,7,12954,149,1,-1,-1
16312,7,12955,150,1,-1,-1
16313,7,12956,151,1,-1,-1
16314,7,12957,153,1,-1,-1
16315,7,12958,159,1,-1,-1
16316,7,12959,161,1,-1,-1
16317,7,12960,162,1,-1,-1
16318,7,12961,170,2,-1,-1
16319,7,12962,172,1,-1,-1
16320,7,12963,173,1,-1,-1
16321,7,12964,174,1,-1,-1
16322,7,12965,175,1,-1,-1
16323,7,12966,177,1,-1,-1
16324,7,12967,178,1,-1,-1
16325,7,12968,179,1,-1,-1
16326,7,12969,180,1,-1,-1
16327,7,12970,181,1,-1,-1
16328,7,12971,182,1,-1,-1
16329,7,12972,183,1,-1,-1
16330,7,12973,184,1,-1,-1
16331,7,12974,185,1,-1,-1
16332,7,12975,186,1,-1,-1
16333,7,12976,109,1,-1,-1
16334,7,12977,110,1,-1,-1
16335,7,12978,112,2,-1,-1
16336,7,12979,113,1,-1,-1
16337,7,12980,118,2,-1,-1
16338,7,12981,120,2,-1,-1
16339,7,12982,123,1,-1,-1
16340,7,12983,124,2,-1,-1
16341,7,12984,127,2,-1,-1
16342,7,12985,130,2,-1,-1
16343,7,12986,138,1,-1,-1
16344,7,12987,140,2,-1,-1
16345,7,12988,142,2,-1,-1
16346,7,12989,145,1,-1,-1
16347,7,12990,159,4,-1,-1
16348,7,12991,162,2,-1,-1
16349,7,12992,178,2,-1,-1
16350,7,12993,181,2,-1,-1
16351,7,12994,109,1,-1,-1
16352,7,12995,110,1,-1,-1
16353,7,12996,113,1,-1,-1
16354,7,12997,115,2,-1,-1
16355,7,12998,118,1,-1,-1
16356,7,12999,122,1,-1,-1
16357,7,13000,124,1,-1,-1
16358,7,13001,125,1,-1,-1
16359,7,13002,128,1,-1,-1
16360,7,13003,129,1,-1,-1
16361,7,13004,130,2,-1,-1
16362,7,13005,145,1,-1,-1
16363,7,13006,181,2,-1,-1
16364,7,13007,112,1,-1,-1
16365,7,13008,115,1,-1,-1
16366,7,13009,116,1,-1,-1
16367,7,13010,118,1,-1,-1
16368,7,13011,119,1,-1,-1
16369,7,13012,120,1,-1,-1
16370,7,13013,121,1,-1,-1
16371,7,13014,122,1,-1,-1
16372,7,13015,123,1,-1,-1
16373,7,13016,125,1,-1,-1
16374,7,13017,127,1,-1,-1
16375,7,13018,129,2,-1,-1
16376,7,13019,130,1,-1,-1
16377,7,13020,131,1,-1,-1
16378,7,13021,134,1,-1,-1
16379,7,13022,137,1,-1,-1
16380,7,13023,138,1,-1,-1
16381,7,13024,140,1,-1,-1
16382,7,13025,142,1,-1,-1
16383,7,13026,146,1,-1,-1
16384,7,13027,149,1,-1,-1
16385,7,13028,150,1,-1,-1
16386,7,13029,155,2,-1,-1
16387,7,13030,164,2,-1,-1
16388,7,13031,173,1,-1,-1
16389,7,13032,174,1,-1,-1
16390,7,13033,175,1,-1,-1
16391,7,13034,177,1,-1,-1
16392,7,13035,178,1,-1,-1
16393,7,13036,179,1,-1,-1
16394,7,13037,180,1,-1,-1
16395,7,13038,181,1,-1,-1
16396,7,13039,182,1,-1,-1
16397,7,13040,183,1,-1,-1
16398,7,13041,184,1,-1,-1
16399,7,13042,185,1,-1,-1
16400,7,13043,186,1,-1,-1
16401,7,13044,112,1,-1,-1
16402,7,13045,113,1,-1,-1
16403,7,13046,114,1,-1,-1
16404,7,13047,115,1,-1,-1
16405,7,13048,116,1,-1,-1
16406,7,13049,118,1,-1,-1
16407,7,13050,119,1,-1,-1
16408,7,13051,120,1,-1,-1
16409,7,13052,121,1,-1,-1
16410,7,13053,122,1,-1,-1
16411,7,13054,123,1,-1,-1
16412,7,13055,124,1,-1,-1
16413,7,13056,125,1,-1,-1
16414,7,13057,127,1,-1,-1
16415,7,13058,128,2,-1,-1
16416,7,13059,130,1,-1,-1
16417,7,13060,131,1,-1,-1
16418,7,13061,134,1,-1,-1
16419,7,13062,137,1,-1,-1
16420,7,13063,138,1,-1,-1
16421,7,13064,139,1,-1,-1
16422,7,13065,140,1,-1,-1
16423,7,13066,142,1,-1,-1
16424,7,13067,143,2,-1,-1
16425,7,13068,145,1,-1,-1
16426,7,13069,146,1,-1,-1
16427,7,13070,147,1,-1,-1
16428,7,13071,149,1,-1,-1
16429,7,13072,150,1,-1,-1
16430,7,13073,151,1,-1,-1
16431,7,13074,153,1,-1,-1
16432,7,13075,157,2,-1,-1
16433,7,13076,159,1,-1,-1
16434,7,13077,161,1,-1,-1
16435,7,13078,172,1,-1,-1
16436,7,13079,173,1,-1,-1
16437,7,13080,174,1,-1,-1
16438,7,13081,175,1,-1,-1
16439,7,13082,176,2,-1,-1
16440,7,13083,177,1,-1,-1
16441,7,13084,178,2,-1,-1
16442,7,13085,179,1,-1,-1
16443,7,13086,180,1,-1,-1
16444,7,13087,181,1,-1,-1
16445,7,13088,182,1,-1,-1
16446,7,13089,183,1,-1,-1
16447,7,13090,184,1,-1,-1
16448,7,13091,185,1,-1,-1
16449,7,13092,186,1,-1,-1
16450,7,13093,113,1,-1,-1
16451,7,13094,122,2,-1,-1
16452,7,13095,123,1,-1,-1
16453,7,13096,130,1,-1,-1
16454,7,13097,131,1,-1,-1
16455,7,13098,134,1,-1,-1
16456,7,13099,137,2,-1,-1
16457,7,13100,153,4,-1,-1
16458,7,13101,159,8,-1,-1
16459,7,13102,180,4,-1,-1
16460,7,13103,114,1,-1,-1
16461,7,13104,115,1,-1,-1
16462,7,13105,116,1,-1,-1
16463,7,13106,118,1,-1,-1
16464,7,13107,119,1,-1,-1
16465,7,13108,120,1,-1,-1
16466,7,13109,121,1,-1,-1
16467,7,13110,122,2,-1,-1
16468,7,13111,124,1,-1,-1
16469,7,13112,125,1,-1,-1
16470,7,13113,127,2,-1,-1
16471,7,13114,128,2,-1,-1
16472,7,13115,129,1,-1,-1
16473,7,13116,130,1,-1,-1
16474,7,13117,131,1,-1,-1
16475,7,13118,134,1,-1,-1
16476,7,13119,138,2,-1,-1
16477,7,13120,139,1,-1,-1
16478,7,13121,140,1,-1,-1
16479,7,13122,142,1,-1,-1
16480,7,13123,143,1,-1,-1
16481,7,13124,145,1,-1,-1
16482,7,13125,146,1,-1,-1
16483,7,13126,149,1,-1,-1
16484,7,13127,150,1,-1,-1
16485,7,13128,151,1,-1,-1
16486,7,13129,153,1,-1,-1
16487,7,13130,155,1,-1,-1
16488,7,13131,157,1,-1,-1
16489,7,13132,164,1,-1,-1
16490,7,13133,173,1,-1,-1
16491,7,13134,174,1,-1,-1
16492,7,13135,175,1,-1,-1
16493,7,13136,176,1,-1,-1
16494,7,13137,177,1,-1,-1
16495,7,13138,179,1,-1,-1
16496,7,13139,180,1,-1,-1
16497,7,13140,181,1,-1,-1
16498,7,13141,182,1,-1,-1
16499,7,13142,183,1,-1,-1
16500,7,13143,184,1,-1,-1
16501,7,13144,185,1,-1,-1
16502,7,13145,186,1,-1,-1
16503,7,13146,115,1,-1,-1
16504,7,13147,116,1,-1,-1
16505,7,13148,118,1,-1,-1
16506,7,13149,119,1,-1,-1
16507,7,13150,120,1,-1,-1
16508,7,13151,121,1,-1,-1
16509,7,13152,123,2,-1,-1
16510,7,13153,124,1,-1,-1
16511,7,13154,125,1,-1,-1
16512,7,13155,128,1,-1,-1
16513,7,13156,130,1,-1,-1
16514,7,13157,131,1,-1,-1
16515,7,13158,134,1,-1,-1
16516,7,13159,137,2,-1,-1
16517,7,13160,139,1,-1,-1
16518,7,13161,140,1,-1,-1
16519,7,13162,142,2,-1,-1
16520,7,13163,143,1,-1,-1
16521,7,13164,145,1,-1,-1
16522,7,13165,146,1,-1,-1
16523,7,13166,147,1,-1,-1
16524,7,13167,149,1,-1,-1
16525,7,13168,150,1,-1,-1
16526,7,13169,151,1,-1,-1
16527,7,13170,153,2,-1,-1
16528,7,13171,157,1,-1,-1
16529,7,13172,159,2,-1,-1
16530,7,13173,172,1,-1,-1
16531,7,13174,173,1,-1,-1
16532,7,13175,174,1,-1,-1
16533,7,13176,175,1,-1,-1
16534,7,13177,176,1,-1,-1
16535,7,13178,177,1,-1,-1
16536,7,13179,179,1,-1,-1
16537,7,13180,180,1,-1,-1
16538,7,13181,181,1,-1,-1
16539,7,13182,182,1,-1,-1
16540,7,13183,183,1,-1,-1
16541,7,13184,184,1,-1,-1
16542,7,13185,185,1,-1,-1
16543,7,13186,186,1,-1,-1
16544,7,13187,116,1,-1,-1
16545,7,13188,118,1,-1,-1
16546,7,13189,119,1,-1,-1
16547,7,13190,120,1,-1,-1
16548,7,13191,121,1,-1,-1
16549,7,13192,122,1,-1,-1
16550,7,13193,123,1,-1,-1
16551,7,13194,125,1,-1,-1
16552,7,13195,128,1,-1,-1
16553,7,13196,129,1,-1,-1
16554,7,13197,130,1,-1,-1
16555,7,13198,131,1,-1,-1
16556,7,13199,134,1,-1,-1
16557,7,13200,137,1,-1,-1
16558,7,13201,138,1,-1,-1
16559,7,13202,140,1,-1,-1
16560,7,13203,143,1,-1,-1
16561,7,13204,145,1,-1,-1
16562,7,13205,146,1,-1,-1
16563,7,13206,147,1,-1,-1
16564,7,13207,149,1,-1,-1
16565,7,13208,150,1,-1,-1
16566,7,13209,151,1,-1,-1
16567,7,13210,153,1,-1,-1
16568,7,13211,155,1,-1,-1
16569,7,13212,157,1,-1,-1
16570,7,13213,161,1,-1,-1
16571,7,13214,164,1,-1,-1
16572,7,13215,172,1,-1,-1
16573,7,13216,173,1,-1,-1
16574,7,13217,174,1,-1,-1
16575,7,13218,175,1,-1,-1
16576,7,13219,176,1,-1,-1
16577,7,13220,177,1,-1,-1
16578,7,13221,179,1,-1,-1
16579,7,13222,180,1,-1,-1
16580,7,13223,181,1,-1,-1
16581,7,13224,182,2,-1,-1
16582,7,13225,183,1,-1,-1
16583,7,13226,184,1,-1,-1
16584,7,13227,185,1,-1,-1
16585,7,13228,186,1,-1,-1
16586,7,13229,118,1,-1,-1
16587,7,13230,119,1,-1,-1
16588,7,13231,120,1,-1,-1
16589,7,13232,121,1,-1,-1
16590,7,13233,124,1,-1,-1
16591,7,13234,125,1,-1,-1
16592,7,13235,129,1,-1,-1
16593,7,13236,130,1,-1,-1
16594,7,13237,131,1,-1,-1
16595,7,13238,134,1,-1,-1
16596,7,13239,139,1,-1,-1
16597,7,13240,140,1,-1,-1
16598,7,13241,145,1,-1,-1
16599,7,13242,146,1,-1,-1
16600,7,13243,147,1,-1,-1
16601,7,13244,149,1,-1,-1
16602,7,13245,150,1,-1,-1
16603,7,13246,151,1,-1,-1
16604,7,13247,161,1,-1,-1
16605,7,13248,172,1,-1,-1
16606,7,13249,173,1,-1,-1
16607,7,13250,174,1,-1,-1
16608,7,13251,175,1,-1,-1
16609,7,13252,177,1,-1,-1
16610,7,13253,179,1,-1,-1
16611,7,13254,180,1,-1,-1
16612,7,13255,181,1,-1,-1
16613,7,13256,183,1,-1,-1
16614,7,13257,184,1,-1,-1
16615,7,13258,185,2,-1,-1
16616,7,13259,186,1,-1,-1
16617,7,13260,119,1,-1,-1
16618,7,13261,120,1,-1,-1
16619,7,13262,121,1,-1,-1
16620,7,13263,125,1,-1,-1
16621,7,13264,130,1,-1,-1
16622,7,13265,131,1,-1,-1
16623,7,13266,134,1,-1,-1
16624,7,13267,140,1,-1,-1
16625,7,13268,145,1,-1,-1
16626,7,13269,146,1,-1,-1
16627,7,13270,147,1,-1,-1
16628,7,13271,149,1,-1,-1
16629,7,13272,150,2,-1,-1
16630,7,13273,151,2,-1,-1
16631,7,13274,153,1,-1,-1
16632,7,13275,155,1,-1,-1
16633,7,13276,157,2,-1,-1
16634,7,13277,161,1,-1,-1
16635,7,13278,164,2,-1,-1
16636,7,13279,172,1,-1,-1
16637,7,13280,173,1,-1,-1
16638,7,13281,174,1,-1,-1
16639,7,13282,175,1,-1,-1
16640,7,13283,176,1,-1,-1
16641,7,13284,177,1,-1,-1
16642,7,13285,179,1,-1,-1
16643,7,13286,180,1,-1,-1
16644,7,13287,181,1,-1,-1
16645,7,13288,183,1,-1,-1
16646,7,13289,184,1,-1,-1
16647,7,13290,186,1,-1,-1
16648,7,13291,120,1,-1,-1
16649,7,13292,121,1,-1,-1
16650,7,13293,124,1,-1,-1
16651,7,13294,125,1,-1,-1
16652,7,13295,128,1,-1,-1
16653,7,13296,130,1,-1,-1
16654,7,13297,131,1,-1,-1
16655,7,13298,134,1,-1,-1
16656,7,13299,139,1,-1,-1
16657,7,13300,140,1,-1,-1
16658,7,13301,143,1,-1,-1
16659,7,13302,145,1,-1,-1
16660,7,13303,146,1,-1,-1
16661,7,13304,147,1,-1,-1
16662,7,13305,149,1,-1,-1
16663,7,13306,150,1,-1,-1
16664,7,13307,153,1,-1,-1
16665,7,13308,161,1,-1,-1
16666,7,13309,172,1,-1,-1
16667,7,13310,173,1,-1,-1
16668,7,13311,174,1,-1,-1
16669,7,13312,175,1,-1,-1
16670,7,13313,177,1,-1,-1
16671,7,13314,179,1,-1,-1
16672,7,13315,180,1,-1,-1
16673,7,13316,181,1,-1,-1
16674,7,13317,183,1,-1,-1
16675,7,13318,184,1,-1,-1
16676,7,13319,186,2,-1,-1
16677,7,13320,125,1,-1,-1
16678,7,13321,130,1,-1,-1
16679,7,13322,131,1,-1,-1
16680,7,13323,134,1,-1,-1
16681,7,13324,140,1,-1,-1
16682,7,13325,145,1,-1,-1
16683,7,13326,146,1,-1,-1
16684,7,13327,147,1,-1,-1
16685,7,13328,149,1,-1,-1
16686,7,13329,150,1,-1,-1
16687,7,13330,155,2,-1,-1
16688,7,13331,161,1,-1,-1
16689,7,13332,172,1,-1,-1
16690,7,13333,173,1,-1,-1
16691,7,13334,174,1,-1,-1
16692,7,13335,175,1,-1,-1
16693,7,13336,176,2,-1,-1
16694,7,13337,177,1,-1,-1
16695,7,13338,179,1,-1,-1
16696,7,13339,180,1,-1,-1
16697,7,13340,181,1,-1,-1
16698,7,13341,183,1,-1,-1
16699,7,13342,184,1,-1,-1
16700,7,13343,124,1,-1,-1
16701,7,13344,125,2,-1,-1
16702,7,13345,140,2,-1,-1
16703,7,13346,147,2,-1,-1
16704,7,13347,159,4,-1,-1
16705,7,13348,124,1,-1,-1
16706,7,13349,125,2,-1,-1
16707,7,13350,140,2,-1,-1
16708,7,13351,128,1,-1,-1
16709,7,13352,129,1,-1,-1
16710,7,13353,131,1,-1,-1
16711,7,13354,134,1,-1,-1
16712,7,13355,137,2,-1,-1
16713,7,13356,138,2,-1,-1
16714,7,13357,143,2,-1,-1
16715,7,13358,145,1,-1,-1
16716,7,13359,146,1,-1,-1
16717,7,13360,147,1,-1,-1
16718,7,13361,149,1,-1,-1
16719,7,13362,173,1,-1,-1
16720,7,13363,174,1,-1,-1
16721,7,13364,175,1,-1,-1
16722,7,13365,177,1,-1,-1
16723,7,13366,179,1,-1,-1
16724,7,13367,180,1,-1,-1
16725,7,13368,181,1,-1,-1
16726,7,13369,183,1,-1,-1
16727,7,13370,184,1,-1,-1
16728,7,13371,129,2,-1,-1
16729,7,13372,130,1,-1,-1
16730,7,13373,131,1,-1,-1
16731,7,13374,134,1,-1,-1
16732,7,13375,137,1,-1,-1
16733,7,13376,138,1,-1,-1
16734,7,13377,140,1,-1,-1
16735,7,13378,143,1,-1,-1
16736,7,13379,145,1,-1,-1
16737,7,13380,146,1,-1,-1
16738,7,13381,147,1,-1,-1
16739,7,13382,149,1,-1,-1
16740,7,13383,153,1,-1,-1
16741,7,13384,159,1,-1,-1
16742,7,13385,161,1,-1,-1
16743,7,13386,173,1,-1,-1
16744,7,13387,174,1,-1,-1
16745,7,13388,175,2,-1,-1
16746,7,13389,177,1,-1,-1
16747,7,13390,179,1,-1,-1
16748,7,13391,180,1,-1,-1
16749,7,13392,181,1,-1,-1
16750,7,13393,183,1,-1,-1
16751,7,13394,184,1,-1,-1
16752,7,13395,140,2,-1,-1
16753,7,13396,153,4,-1,-1
16754,7,13397,180,4,-1,-1
16755,7,13398,131,1,-1,-1
16756,7,13399,140,2,-1,-1
16757,7,13400,159,2,-1,-1
16758,7,13401,161,2,-1,-1
16759,7,13402,177,1,-1,-1
16760,7,13403,180,2,-1,-1
16761,7,13404,131,1,-1,-1
16762,7,13405,134,1,-1,-1
16763,7,13406,140,1,-1,-1
16764,7,13407,145,1,-1,-1
16765,7,13408,146,1,-1,-1
16766,7,13409,147,1,-1,-1
16767,7,13410,149,1,-1,-1
16768,7,13411,150,1,-1,-1
16769,7,13412,153,1,-1,-1
16770,7,13413,161,1,-1,-1
16771,7,13414,173,2,-1,-1
16772,7,13415,174,1,-1,-1
16773,7,13416,177,1,-1,-1
16774,7,13417,179,1,-1,-1
16775,7,13418,180,1,-1,-1
16776,7,13419,181,1,-1,-1
16777,7,13420,183,1,-1,-1
16778,7,13421,184,1,-1,-1
16779,7,13422,134,1,-1,-1
16780,7,13423,139,1,-1,-1
16781,7,13424,140,1,-1,-1
16782,7,13425,145,1,-1,-1
16783,7,13426,146,1,-1,-1
16784,7,13427,147,1,-1,-1
16785,7,13428,149,1,-1,-1
16786,7,13429,150,1,-1,-1
16787,7,13430,161,1,-1,-1
16788,7,13431,174,2,-1,-1
16789,7,13432,177,1,-1,-1
16790,7,13433,179,1,-1,-1
16791,7,13434,180,1,-1,-1
16792,7,13435,181,1,-1,-1
16793,7,13436,183,1,-1,-1
16794,7,13437,184,1,-1,-1
16795,7,13438,139,1,-1,-1
16796,7,13439,140,1,-1,-1
16797,7,13440,145,1,-1,-1
16798,7,13441,146,1,-1,-1
16799,7,13442,147,1,-1,-1
16800,7,13443,149,1,-1,-1
16801,7,13444,150,1,-1,-1
16802,7,13445,153,1,-1,-1
16803,7,13446,159,2,-1,-1
16804,7,13447,161,1,-1,-1
16805,7,13448,177,2,-1,-1
16806,7,13449,179,1,-1,-1
16807,7,13450,180,1,-1,-1
16808,7,13451,181,1,-1,-1
16809,7,13452,183,1,-1,-1
16810,7,13453,184,1,-1,-1
16811,7,13454,139,2,-1,-1
16812,7,13455,159,4,-1,-1
16813,7,13456,139,2,-1,-1
16814,7,13457,147,2,-1,-1
16815,7,13458,145,1,-1,-1
16816,7,13459,146,2,-1,-1
16817,7,13460,147,1,-1,-1
16818,7,13461,179,1,-1,-1
16819,7,13462,180,1,-1,-1
16820,7,13463,181,1,-1,-1
16821,7,13464,183,1,-1,-1
16822,7,13465,184,1,-1,-1
16823,7,13466,145,1,-1,-1
16824,7,13467,146,1,-1,-1
16825,7,13468,147,1,-1,-1
16826,7,13469,149,1,-1,-1
16827,7,13470,150,1,-1,-1
16828,7,13471,153,1,-1,-1
16829,7,13472,179,2,-1,-1
16830,7,13473,180,1,-1,-1
16831,7,13474,181,1,-1,-1
16832,7,13475,183,1,-1,-1
16833,7,13476,184,1,-1,-1
16834,7,13477,146,1,-1,-1
16835,7,13478,147,1,-1,-1
16836,7,13479,149,1,-1,-1
16837,7,13480,150,1,-1,-1
16838,7,13481,153,1,-1,-1
16839,7,13482,180,1,-1,-1
16840,7,13483,181,2,-1,-1
16841,7,13484,183,1,-1,-1
16842,7,13485,184,1,-1,-1
16843,7,13486,147,1,-1,-1
16844,7,13487,149,1,-1,-1
16845,7,13488,150,1,-1,-1
16846,7,13489,180,1,-1,-1
16847,7,13490,183,1,-1,-1
16848,7,13491,184,2,-1,-1
16849,7,13492,149,1,-1,-1
16850,7,13493,153,1,-1,-1
16851,7,13494,180,1,-1,-1
16852,7,13495,183,1,-1,-1
16853,7,13496,153,1,-1,-1
16854,7,13497,159,2,-1,-1
16855,7,13498,180,1,-1,-1
16856,7,13499,183,2,-1,-1
16857,7,13500,180,2,-1,-1
16858,7,13501,71,32,-1,-1
16859,7,13502,74,32,-1,-1
16860,7,13503,81,2,-1,-1
16861,7,13504,85,16,-1,-1
16862,7,13505,95,2,-1,-1
16863,7,13506,99,2,-1,-1
16864,7,13507,100,2,-1,-1
16865,7,13508,101,2,-1,-1
16866,7,13509,104,2,-1,-1
16867,7,13510,163,16,-1,-1
16868,7,13511,180,16,-1,-1
16869,7,13512,81,4,-1,-1
16870,7,13513,95,2,-1,-1
16871,7,13514,100,2,-1,-1
16872,7,13515,101,4,-1,-1
16873,7,13516,180,32,-1,-1
16874,7,13517,82,4,-1,-1
16875,7,13518,84,8,-1,-1
16876,7,13519,85,2,-1,-1
16877,7,13520,95,1,-1,-1
16878,7,13521,99,1,-1,-1
16879,7,13522,100,1,-1,-1
16880,7,13523,101,2,-1,-1
16881,7,13524,103,4,-1,-1
16882,7,13525,104,1,-1,-1
16883,7,13526,110,1,-1,-1
16884,7,13527,115,1,-1,-1
16885,7,13528,116,2,-1,-1
16886,7,13529,125,1,-1,-1
16887,7,13530,131,2,-1,-1
16888,7,13531,132,8,-1,-1
16889,7,13532,135,8,-1,-1
16890,7,13533,145,1,-1,-1
16891,7,13534,146,2,-1,-1
16892,7,13535,180,4,-1,-1
16893,7,13536,95,4,-1,-1
16894,7,13537,104,4,-1,-1
16895,7,13538,163,128,-1,-1
16896,7,13539,99,2,-1,-1
16897,7,13540,100,1,-1,-1
16898,7,13541,101,1,-1,-1
16899,7,13542,104,1,-1,-1
16900,7,13543,110,4,-1,-1
16901,7,13544,113,1,-1,-1
16902,7,13545,115,1,-1,-1
16903,7,13546,118,2,-1,-1
16904,7,13547,119,1,-1,-1
16905,7,13548,125,4,-1,-1
16906,7,13549,131,1,-1,-1
16907,7,13550,140,4,-1,-1
16908,7,13551,166,1,-1,-1
16909,7,13552,167,1,-1,-1
16910,7,13553,169,4,-1,-1
16911,7,13554,170,1,-1,-1
16912,7,13555,173,1,-1,-1
16913,7,13556,174,1,-1,-1
16914,7,13557,175,4,-1,-1
16915,7,13558,177,1,-1,-1
16916,7,13559,178,4,-1,-1
16917,7,13560,180,2,-1,-1
16918,7,13561,101,1,-1,-1
16919,7,13562,104,2,-1,-1
16920,7,13563,115,4,-1,-1
16921,7,13564,116,1,-1,-1
16922,7,13565,119,1,-1,-1
16923,7,13566,130,4,-1,-1
16924,7,13567,145,4,-1,-1
16925,7,13568,166,4,-1,-1
16926,7,13569,167,1,-1,-1
16927,7,13570,173,4,-1,-1
16928,7,13571,180,2,-1,-1
16929,7,13572,181,4,-1,-1
16930,7,13573,182,4,-1,-1
16931,7,13574,183,2,-1,-1
16932,7,13575,184,1,-1,-1
16933,7,13576,116,4,-1,-1
16934,7,13577,131,8,-1,-1
16935,7,13578,146,4,-1,-1
16936,7,13579,180,4,-1,-1
16937,7,13580,184,8,-1,-1
16938,7,13581,185,8,-1,-1
16939,7,13582,68,2,-1,-1
16940,7,13583,70,4,-1,-1
16941,7,13584,71,4,-1,-1
16942,7,13585,72,2,-1,-1
16943,7,13586,73,2,-1,-1
16944,7,13587,74,4,-1,-1
16945,7,13588,81,2,-1,-1
16946,7,13589,83,2,-1,-1
16947,7,13590,85,4,-1,-1
16948,7,13591,87,1,-1,-1
16949,7,13592,88,1,-1,-1
16950,7,13593,94,1,-1,-1
16951,7,13594,95,1,-1,-1
16952,7,13595,99,1,-1,-1
16953,7,13596,100,2,-1,-1
16954,7,13597,101,1,-1,-1
16955,7,13598,103,2,-1,-1
16956,7,13599,104,1,-1,-1
16957,7,13600,115,2,-1,-1
16958,7,13601,116,1,-1,-1
16959,7,13602,119,1,-1,-1
16960,7,13603,124,1,-1,-1
16961,7,13604,125,1,-1,-1
16962,7,13605,127,1,-1,-1
16963,7,13606,130,2,-1,-1
16964,7,13607,132,2,-1,-1
16965,7,13608,145,2,-1,-1
16966,7,13609,159,4,-1,-1
16967,7,13610,180,4,-1,-1
16968,7,13611,70,4,-1,-1
16969,7,13612,71,4,-1,-1
16970,7,13613,72,2,-1,-1
16971,7,13614,74,4,-1,-1
16972,7,13615,81,1,-1,-1
16973,7,13616,85,8,-1,-1
16974,7,13617,87,1,-1,-1
16975,7,13618,94,1,-1,-1
16976,7,13619,95,1,-1,-1
16977,7,13620,98,1,-1,-1
16978,7,13621,99,1,-1,-1
16979,7,13622,100,1,-1,-1
16980,7,13623,101,1,-1,-1
16981,7,13624,103,1,-1,-1
16982,7,13625,104,2,-1,-1
16983,7,13626,105,2,-1,-1
16984,7,13627,109,1,-1,-1
16985,7,13628,110,1,-1,-1
16986,7,13629,113,1,-1,-1
16987,7,13630,115,1,-1,-1
16988,7,13631,116,1,-1,-1
16989,7,13632,119,2,-1,-1
16990,7,13633,134,2,-1,-1
16991,7,13634,149,2,-1,-1
16992,7,13635,159,8,-1,-1
16993,7,13636,180,4,-1,-1
16994,7,13637,70,4,-1,-1
16995,7,13638,71,4,-1,-1
16996,7,13639,72,2,-1,-1
16997,7,13640,73,2,-1,-1
16998,7,13641,74,4,-1,-1
16999,7,13642,81,1,-1,-1
17000,7,13643,87,1,-1,-1
17001,7,13644,88,1,-1,-1
17002,7,13645,94,1,-1,-1
17003,7,13646,95,1,-1,-1
17004,7,13647,99,1,-1,-1
17005,7,13648,100,1,-1,-1
17006,7,13649,101,2,-1,-1
17007,7,13650,103,1,-1,-1
17008,7,13651,104,1,-1,-1
17009,7,13652,109,1,-1,-1
17010,7,13653,110,1,-1,-1
17011,7,13654,113,1,-1,-1
17012,7,13655,115,1,-1,-1
17013,7,13656,116,2,-1,-1
17014,7,13657,119,1,-1,-1
17015,7,13658,131,2,-1,-1
17016,7,13659,146,2,-1,-1
17017,7,13660,180,4,-1,-1
17018,7,13661,71,2,-1,-1
17019,7,13662,72,4,-1,-1
17020,7,13663,73,4,-1,-1
17021,7,13664,74,2,-1,-1
17022,7,13665,81,2,-1,-1
17023,7,13666,83,2,-1,-1
17024,7,13667,85,2,-1,-1
17025,7,13668,87,1,-1,-1
17026,7,13669,88,1,-1,-1
17027,7,13670,94,1,-1,-1
17028,7,13671,95,1,-1,-1
17029,7,13672,98,1,-1,-1
17030,7,13673,99,1,-1,-1
17031,7,13674,100,1,-1,-1
17032,7,13675,101,1,-1,-1
17033,7,13676,103,2,-1,-1
17034,7,13677,104,1,-1,-1
17035,7,13678,105,4,-1,-1
17036,7,13679,106,4,-1,-1
17037,7,13680,109,1,-1,-1
17038,7,13681,110,1,-1,-1
17039,7,13682,113,1,-1,-1
17040,7,13683,115,1,-1,-1
17041,7,13684,116,1,-1,-1
17042,7,13685,119,1,-1,-1
17043,7,13686,121,1,-1,-1
17044,7,13687,124,1,-1,-1
17045,7,13688,125,1,-1,-1
17046,7,13689,127,1,-1,-1
17047,7,13690,130,1,-1,-1
17048,7,13691,131,1,-1,-1
17049,7,13692,132,2,-1,-1
17050,7,13693,134,1,-1,-1
17051,7,13694,139,1,-1,-1
